,select rate,mymethod_selected_ori,mymethod_selected_aug,mymethod_selected_mix,state_w_selected_ori,state_w_selected_aug,state_w_selected_mix,random_selected_ori,random_selected_aug,random_selected_mix,cov_selected_ori,cov_selected_aug,cov_selected_mix,bscov_selected_ori,bscov_selected_aug,bscov_selected_mix,btcov_selected_ori,btcov_selected_aug,btcov_selected_mix,sc_ctm_selected_ori,sc_ctm_selected_aug,sc_ctm_selected_mix,sc_cam_selected_ori,sc_cam_selected_aug,sc_cam_selected_mix,nc_ctm_selected_ori,nc_ctm_selected_aug,nc_ctm_selected_mix,nc_cam_selected_ori,nc_cam_selected_aug,nc_cam_selected_mix
0,15,89.59 (-0.2%),64.54 (9.77%),77.07 (4.79%),89.66 (-0.13%),64.2 (9.43%),76.93 (4.65%),89.49 (-0.3%),61.14 (6.37%),75.31 (3.03%),89.26 (-0.53%),60.89 (6.12%),75.08 (2.79%),89.5 (-0.29%),57.16 (2.39%),73.33 (1.05%),89.55 (-0.24%),58.56 (3.79%),74.05 (1.77%),89.13 (-0.66%),55.82 (1.05%),72.47 (0.19%),89.51 (-0.28%),59.56 (4.79%),74.54 (2.25%),89.46 (-0.33%),60.92 (6.15%),75.19 (2.91%),89.51 (-0.28%),58.52 (3.75%),74.01 (1.73%)
