,select rate,mymethod_selected_ori,mymethod_selected_aug,mymethod_selected_mix,state_w_selected_ori,state_w_selected_aug,state_w_selected_mix,random_selected_ori,random_selected_aug,random_selected_mix,cov_selected_ori,cov_selected_aug,cov_selected_mix,bscov_selected_ori,bscov_selected_aug,bscov_selected_mix,btcov_selected_ori,btcov_selected_aug,btcov_selected_mix,sc_ctm_selected_ori,sc_ctm_selected_aug,sc_ctm_selected_mix,sc_cam_selected_ori,sc_cam_selected_aug,sc_cam_selected_mix,nc_ctm_selected_ori,nc_ctm_selected_aug,nc_ctm_selected_mix,nc_cam_selected_ori,nc_cam_selected_aug,nc_cam_selected_mix
0,15,98.57 (-0.1%),61.42 (25.71%),80.0 (12.81%),98.81 (0.14%),57.39 (21.68%),78.1 (10.91%),98.74 (0.07%),51.56 (15.85%),75.15 (7.96%),98.66 (-0.01%),55.87 (20.16%),77.27 (10.08%),98.7 (0.03%),47.42 (11.71%),73.06 (5.87%),98.92 (0.25%),53.38 (17.67%),76.15 (8.96%),98.64 (-0.03%),46.27 (10.56%),72.46 (5.27%),98.72 (0.05%),51.47 (15.76%),75.09 (7.91%),98.7 (0.03%),51.63 (15.92%),75.16 (7.98%),98.54 (-0.13%),51.65 (15.94%),75.09 (7.91%)
