,select rate,mymethod_selected_ori,mymethod_selected_aug,mymethod_selected_mix,state_w_selected_ori,state_w_selected_aug,state_w_selected_mix,random_selected_ori,random_selected_aug,random_selected_mix,cov_selected_ori,cov_selected_aug,cov_selected_mix,bscov_selected_ori,bscov_selected_aug,bscov_selected_mix,btcov_selected_ori,btcov_selected_aug,btcov_selected_mix,sc_ctm_selected_ori,sc_ctm_selected_aug,sc_ctm_selected_mix,sc_cam_selected_ori,sc_cam_selected_aug,sc_cam_selected_mix,nc_ctm_selected_ori,nc_ctm_selected_aug,nc_ctm_selected_mix,nc_cam_selected_ori,nc_cam_selected_aug,nc_cam_selected_mix
0,15,94.6 (0.56%),83.75 (1.68%),89.17 (1.12%),94.28 (0.24%),84.43 (2.36%),89.35 (1.3%),94.0 (-0.04%),82.63 (0.56%),88.31 (0.26%),94.68 (0.64%),82.99 (0.92%),88.83 (0.78%),94.68 (0.64%),83.95 (1.88%),89.31 (1.26%),94.32 (0.28%),82.79 (0.72%),88.55 (0.5%),94.52 (0.48%),83.59 (1.52%),89.05 (1.0%),94.52 (0.48%),83.71 (1.64%),89.11 (1.06%),94.28 (0.24%),83.39 (1.32%),88.83 (0.78%),94.2 (0.16%),83.23 (1.16%),88.71 (0.66%)
