,select rate,mymethod_selected_ori,mymethod_selected_aug,mymethod_selected_mix,state_w_selected_ori,state_w_selected_aug,state_w_selected_mix,random_selected_ori,random_selected_aug,random_selected_mix,cov_selected_ori,cov_selected_aug,cov_selected_mix,bscov_selected_ori,bscov_selected_aug,bscov_selected_mix,btcov_selected_ori,btcov_selected_aug,btcov_selected_mix,sc_ctm_selected_ori,sc_ctm_selected_aug,sc_ctm_selected_mix,sc_cam_selected_ori,sc_cam_selected_aug,sc_cam_selected_mix,nc_ctm_selected_ori,nc_ctm_selected_aug,nc_ctm_selected_mix,nc_cam_selected_ori,nc_cam_selected_aug,nc_cam_selected_mix
0,15,94.44 (3.24%),83.59 (4.6%),89.01 (3.92%),93.8 (2.6%),83.51 (4.52%),88.65 (3.56%),94.32 (3.12%),82.51 (3.52%),88.41 (3.32%),94.12 (2.92%),81.63 (2.64%),87.87 (2.78%),94.24 (3.04%),81.39 (2.4%),87.81 (2.72%),93.43 (2.24%),81.02 (2.04%),87.23 (2.14%),93.03 (1.84%),80.54 (1.56%),86.79 (1.7%),93.71 (2.52%),82.35 (3.36%),88.03 (2.94%),93.88 (2.68%),82.55 (3.56%),88.21 (3.12%),93.8 (2.6%),81.99 (3.0%),87.89 (2.8%)
