,state,random,RNNTestcov,Stellarbscov,Stellarbtcov,testRNNsc,testRNNsc_cam,nc_ctm,nc_cam,my
18,0.36312849162011174,0.18212290502793296,0.2424581005586592,0.10837988826815642,0.15754189944134078,0.18994413407821228,0.17653631284916202,0.19553072625698323,0.16424581005586592,0.4301675977653631
19,0.3776536312849162,0.18100558659217877,0.25251396648044694,0.11396648044692738,0.1664804469273743,0.20782122905027933,0.19106145251396647,0.20893854748603352,0.17430167597765364,0.45251396648044695
20,0.3877094972067039,0.2,0.264804469273743,0.1217877094972067,0.16983240223463686,0.21340782122905028,0.2,0.21899441340782122,0.2,0.4670391061452514
21,0.4011173184357542,0.20893854748603352,0.2759776536312849,0.1329608938547486,0.17988826815642459,0.2212290502793296,0.21675977653631284,0.22793296089385476,0.20335195530726258,0.48379888268156424
22,0.4111731843575419,0.2346368715083799,0.28044692737430166,0.1441340782122905,0.1888268156424581,0.23016759776536314,0.21899441340782122,0.2324022346368715,0.21675977653631284,0.4960893854748603
23,0.423463687150838,0.2435754189944134,0.2994413407821229,0.15083798882681565,0.19776536312849163,0.23798882681564246,0.25027932960893856,0.2424581005586592,0.2111731843575419,0.511731843575419
24,0.42681564245810055,0.21675977653631284,0.3005586592178771,0.1564245810055866,0.20335195530726258,0.2435754189944134,0.2558659217877095,0.25139664804469275,0.23128491620111732,0.5318435754189944
25,0.441340782122905,0.2547486033519553,0.311731843575419,0.16759776536312848,0.20782122905027933,0.2536312849162011,0.26256983240223464,0.2670391061452514,0.24581005586592178,0.5441340782122905
26,0.4547486033519553,0.26256983240223464,0.32513966480446926,0.17094972067039105,0.21340782122905028,0.25921787709497207,0.26033519553072626,0.27039106145251396,0.27932960893854747,0.5586592178770949
27,0.46256983240223465,0.2536312849162011,0.33743016759776534,0.1776536312849162,0.2223463687150838,0.27039106145251396,0.28156424581005585,0.2770949720670391,0.27932960893854747,0.576536312849162
28,0.4748603351955307,0.29497206703910617,0.3195530726256983,0.18659217877094972,0.2324022346368715,0.28044692737430166,0.2782122905027933,0.2860335195530726,0.3039106145251397,0.5921787709497207
29,0.48379888268156424,0.2770949720670391,0.35083798882681566,0.19888268156424582,0.2446927374301676,0.2905027932960894,0.3016759776536313,0.293854748603352,0.3039106145251397,0.6122905027932961
30,0.4893854748603352,0.2849162011173184,0.3575418994413408,0.20670391061452514,0.25027932960893856,0.3005586592178771,0.29720670391061454,0.30502793296089387,0.2849162011173184,0.6245810055865921
31,0.4972067039106145,0.3128491620111732,0.36983240223463687,0.21899441340782122,0.2569832402234637,0.30837988826815643,0.2871508379888268,0.31620111731843575,0.3039106145251397,0.641340782122905
32,0.5072625698324023,0.34301675977653634,0.3743016759776536,0.23016759776536314,0.2681564245810056,0.3195530726256983,0.32625698324022345,0.32625698324022345,0.30614525139664805,0.6502793296089385
33,0.5195530726256983,0.3094972067039106,0.376536312849162,0.23575418994413408,0.28156424581005585,0.3229050279329609,0.329608938547486,0.3340782122905028,0.33631284916201115,0.6659217877094972
34,0.5329608938547487,0.33631284916201115,0.39217877094972065,0.24692737430167597,0.2871508379888268,0.3318435754189944,0.3094972067039106,0.34413407821229053,0.3318435754189944,0.6815642458100558
35,0.5418994413407822,0.3452513966480447,0.40670391061452515,0.2569832402234637,0.29608938547486036,0.3418994413407821,0.3575418994413408,0.3541899441340782,0.35195530726256985,0.6949720670391062
36,0.5497206703910614,0.35307262569832404,0.4100558659217877,0.2659217877094972,0.3039106145251397,0.3474860335195531,0.3452513966480447,0.36983240223463687,0.3642458100558659,0.7061452513966481
37,0.5564245810055866,0.3307262569832402,0.4044692737430168,0.27262569832402234,0.3128491620111732,0.358659217877095,0.38324022346368714,0.3787709497206704,0.38212290502793295,0.7206703910614525
38,0.5608938547486033,0.3888268156424581,0.4335195530726257,0.28268156424581004,0.3240223463687151,0.3664804469273743,0.39106145251396646,0.3865921787709497,0.38324022346368714,0.729608938547486
39,0.5675977653631284,0.39664804469273746,0.4558659217877095,0.288268156424581,0.32849162011173183,0.38100558659217876,0.38100558659217876,0.39888268156424583,0.3776536312849162,0.7374301675977654
40,0.5731843575418994,0.41675977653631285,0.4547486033519553,0.29497206703910617,0.3318435754189944,0.3865921787709497,0.3888268156424581,0.40893854748603353,0.3754189944134078,0.7474860335195531
