,state,random,RNNTestcov,Stellarbscov,Stellarbtcov,testRNNsc,testRNNsc_cam,nc_ctm,nc_cam,my
19,0.3180473372781065,0.1873767258382643,0.2534516765285996,0.04142011834319527,0.03944773175542406,0.13264299802761342,0.1794871794871795,0.32001972386587774,0.19674556213017752,0.4383629191321499
20,0.33086785009861935,0.20019723865877712,0.2578895463510848,0.04585798816568047,0.040927021696252466,0.13954635108481261,0.20069033530571992,0.33037475345167655,0.21597633136094674,0.4551282051282051
21,0.34072978303747536,0.20759368836291914,0.2618343195266272,0.04980276134122288,0.042899408284023666,0.14497041420118342,0.21203155818540434,0.34368836291913213,0.20808678500986194,0.4723865877712032
22,0.35552268244575935,0.21646942800788954,0.27613412228796846,0.05029585798816568,0.04388560157790927,0.15088757396449703,0.22386587771203156,0.35601577909270216,0.2361932938856016,0.492603550295858
23,0.36439842209072976,0.21745562130177515,0.2859960552268245,0.05670611439842209,0.045364891518737675,0.15828402366863906,0.2445759368836292,0.3668639053254438,0.2485207100591716,0.5069033530571992
24,0.3767258382642998,0.24358974358974358,0.3047337278106509,0.058678500986193295,0.04783037475345168,0.16518737672583828,0.23915187376725838,0.3767258382642998,0.24753451676528598,0.5216962524654832
25,0.3880670611439842,0.257396449704142,0.3067061143984221,0.0645956607495069,0.04881656804733728,0.17011834319526628,0.2608481262327416,0.3880670611439842,0.2603550295857988,0.5350098619329389
26,0.3974358974358974,0.27071005917159763,0.3062130177514793,0.0695266272189349,0.05276134122287968,0.17899408284023668,0.2593688362919132,0.3989151873767258,0.28007889546351084,0.5507889546351085
27,0.41074950690335305,0.26380670611439844,0.31015779092702167,0.07248520710059171,0.05621301775147929,0.18293885601577908,0.2687376725838264,0.4068047337278107,0.27514792899408286,0.5650887573964497
28,0.41913214990138065,0.2938856015779093,0.32889546351084814,0.07790927021696252,0.0611439842209073,0.1908284023668639,0.27514792899408286,0.4166666666666667,0.28994082840236685,0.5759368836291914
29,0.4285009861932939,0.2869822485207101,0.3343195266272189,0.08037475345167652,0.06656804733727811,0.19674556213017752,0.28254437869822485,0.4255424063116371,0.30177514792899407,0.5862919132149902
30,0.4413214990138067,0.3180473372781065,0.35502958579881655,0.08431952662721894,0.07100591715976332,0.20414201183431951,0.28353057199211046,0.4344181459566075,0.3264299802761341,0.596646942800789
31,0.4551282051282051,0.3210059171597633,0.3693293885601578,0.08925049309664694,0.07396449704142012,0.21104536489151873,0.3047337278106509,0.4423076923076923,0.33037475345167655,0.6084812623274162
32,0.46696252465483234,0.3106508875739645,0.36439842209072976,0.09220907297830375,0.08037475345167652,0.21548323471400394,0.3239644970414201,0.44921104536489154,0.3136094674556213,0.6183431952662722
33,0.47928994082840237,0.3254437869822485,0.3772189349112426,0.09615384615384616,0.08382642998027613,0.21942800788954636,0.3210059171597633,0.45956607495069035,0.32741617357001973,0.6291913214990138
34,0.4930966469428008,0.3431952662721893,0.3989151873767258,0.09960552268244575,0.08974358974358974,0.22633136094674555,0.3323471400394477,0.46942800788954636,0.34861932938856016,0.6420118343195266
35,0.5059171597633136,0.35453648915187375,0.39595660749506906,0.10256410256410256,0.09467455621301775,0.23323471400394477,0.35650887573964496,0.47879684418145957,0.3525641025641026,0.6484220907297831
36,0.519723865877712,0.35502958579881655,0.40581854043392507,0.10601577909270217,0.09664694280078895,0.23767258382642997,0.36538461538461536,0.48668639053254437,0.3629191321499014,0.6612426035502958
37,0.5300788954635108,0.371301775147929,0.41420118343195267,0.11341222879684418,0.10305719921104536,0.24358974358974358,0.3629191321499014,0.492603550295858,0.3767258382642998,0.6701183431952663
38,0.5399408284023669,0.381163708086785,0.4358974358974359,0.11883629191321499,0.11143984220907298,0.25,0.373767258382643,0.5014792899408284,0.40187376725838264,0.6804733727810651
39,0.5493096646942801,0.39644970414201186,0.4285009861932939,0.1247534516765286,0.11686390532544379,0.2559171597633136,0.39447731755424065,0.507396449704142,0.3979289940828402,0.6883629191321499
40,0.5567061143984221,0.40335305719921105,0.44970414201183434,0.1296844181459566,0.12130177514792899,0.26380670611439844,0.40927021696252464,0.5128205128205128,0.40384615384615385,0.6992110453648915
