,state,random,RNNTestcov,Stellarbscov,Stellarbtcov,testRNNsc,testRNNsc_cam,nc_ctm,nc_cam,my
20,0.3293153326904532,0.20106075216972036,0.2579556412729026,0.11089681774349083,0.15718418514946964,0.13548698167791706,0.20588235294117646,0.24059787849566056,0.2111861137897782,0.3982642237222758
21,0.3452266152362584,0.2078109932497589,0.2733847637415622,0.11475409836065574,0.16393442622950818,0.14271938283510124,0.210221793635487,0.25216972034715524,0.21504339440694312,0.4136933461909354
22,0.35728061716489873,0.21745419479267117,0.2651880424300868,0.11861137897782063,0.16972034715525555,0.14898746383799422,0.21311475409836064,0.266152362584378,0.2261330761812922,0.4276759884281581
23,0.36933461909353904,0.23143683702989393,0.2917068466730955,0.12584378013500483,0.17405978784956605,0.15863066538090645,0.22420443587270975,0.27917068466730954,0.2256509161041466,0.44310511089681776
24,0.3833172613307618,0.24783027965284474,0.29218900675024106,0.13066538090646093,0.17984570877531342,0.16538090646094503,0.23674059787849566,0.29122468659594986,0.24975891996142718,0.4532304725168756
25,0.396817743490839,0.25216972034715524,0.3008678881388621,0.13548698167791706,0.18466730954676952,0.17791706846673094,0.2569913211186114,0.30810028929604627,0.2540983606557377,0.4643201542912247
26,0.40742526518804245,0.26422372227579555,0.3191899710703954,0.1403085824493732,0.18900675024108005,0.18514946962391515,0.2656702025072324,0.32111861137897785,0.27627772420443586,0.47782063645130185
27,0.4165863066538091,0.2651880424300868,0.31822565091610416,0.14657666345226616,0.19286403085824494,0.19238187078109933,0.26759884281581486,0.3317261330761813,0.26711668273866923,0.4889103182256509
28,0.4276759884281581,0.2859209257473481,0.32497589199614274,0.1528447444551591,0.1991321118611379,0.19816779170684667,0.274831243972999,0.34570877531340405,0.27145612343297976,0.5
29,0.43924783027965286,0.2733847637415622,0.34474445515911284,0.15766634522661524,0.20443587270973965,0.2063645130183221,0.29845708775313406,0.35728061716489873,0.29315332690453233,0.5106075216972035
30,0.4532304725168756,0.29845708775313406,0.3611378977820636,0.16345226615236258,0.2073288331726133,0.21600771456123433,0.2849566055930569,0.37367405978784957,0.30327868852459017,0.5241080038572806
31,0.46383799421407906,0.3076181292189007,0.3659594985535198,0.16875602700096431,0.21407907425265188,0.2227579556412729,0.3216007714561234,0.3871745419479267,0.32497589199614274,0.5337512054001928
32,0.47540983606557374,0.3158148505303761,0.36065573770491804,0.1755062680810029,0.21986499517839922,0.22950819672131148,0.32208293153326906,0.39729990356798456,0.3124397299903568,0.5443587270973963
33,0.48601735776277727,0.3326904532304725,0.381870781099325,0.18129218900675023,0.2266152362584378,0.23577627772420442,0.3404050144648023,0.4127290260366442,0.33751205400192863,0.5540019286403086
34,0.49469623915139826,0.34474445515911284,0.3828351012536162,0.1870781099324976,0.23336547733847637,0.242526518804243,0.3360655737704918,0.4247830279652845,0.3471552555448409,0.5655737704918032
35,0.5028929604628737,0.3524590163934426,0.40356798457087756,0.195274831243973,0.2391513982642237,0.2502410800385728,0.33895853423336547,0.43683702989392476,0.34474445515911284,0.577145612343298
36,0.5096432015429122,0.36451301832208294,0.40405014464802314,0.20057859209257473,0.2463837994214079,0.2540983606557377,0.3423336547733848,0.45081967213114754,0.35053037608486015,0.5829315332690453
37,0.5154291224686596,0.36258437801350046,0.42912246865959497,0.2063645130183221,0.25265188042430087,0.26036644165863065,0.36354869816779173,0.46190935390549664,0.3659594985535198,0.5925747348119575
38,0.5274831243972999,0.38428158148505304,0.4296046287367406,0.2111861137897782,0.25602700096432013,0.2651880424300868,0.3939247830279653,0.4729990356798457,0.3770491803278688,0.600771456123433
39,0.5361620057859209,0.39151398264223725,0.43972999035679844,0.21552555448408872,0.26229508196721313,0.2719382835101254,0.39633558341369335,0.48746383799421406,0.3948891031822565,0.6099324975891997
40,0.5429122468659595,0.40549662487946,0.44696239151398265,0.22082931533269046,0.26808100289296044,0.27820636451301833,0.4026036644165863,0.49951783992285437,0.4296046287367406,0.6190935390549662
