,state,random,RNNTestcov,Stellarbscov,Stellarbtcov,testRNNsc,testRNNsc_cam,nc_ctm,nc_cam,my
0,0.0004761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004761904761904762
1,0.022857142857142857,0.009523809523809525,0.014761904761904763,0.009523809523809525,0.009523809523809525,0.007142857142857143,0.01,0.011904761904761904,0.008095238095238095,0.02619047619047619
2,0.04619047619047619,0.018095238095238095,0.028095238095238097,0.015238095238095238,0.015238095238095238,0.014285714285714285,0.021904761904761906,0.025238095238095237,0.019523809523809523,0.049523809523809526
3,0.06476190476190476,0.027142857142857142,0.03857142857142857,0.020476190476190478,0.02619047619047619,0.02,0.028095238095238097,0.03761904761904762,0.025714285714285714,0.07428571428571429
4,0.08571428571428572,0.03571428571428571,0.05333333333333334,0.025238095238095237,0.03380952380952381,0.02666666666666667,0.04238095238095238,0.05047619047619047,0.0419047619047619,0.09666666666666666
5,0.10714285714285714,0.04904761904761905,0.06,0.03,0.04047619047619048,0.03380952380952381,0.05238095238095238,0.06476190476190476,0.047619047619047616,0.11619047619047619
6,0.12904761904761905,0.06666666666666667,0.0719047619047619,0.03666666666666667,0.047619047619047616,0.039047619047619046,0.05238095238095238,0.07809523809523809,0.06380952380952382,0.1361904761904762
7,0.14666666666666667,0.06761904761904762,0.08047619047619048,0.04238095238095238,0.051904761904761905,0.04619047619047619,0.06857142857142857,0.09380952380952381,0.06476190476190476,0.15523809523809523
8,0.16142857142857142,0.08142857142857143,0.08761904761904762,0.05238095238095238,0.058095238095238096,0.055714285714285716,0.08142857142857143,0.10904761904761905,0.0719047619047619,0.17476190476190476
9,0.17809523809523808,0.08571428571428572,0.10380952380952381,0.05904761904761905,0.06428571428571428,0.06380952380952382,0.09380952380952381,0.12285714285714286,0.09476190476190476,0.19285714285714287
10,0.19523809523809524,0.10095238095238095,0.10761904761904761,0.06571428571428571,0.07047619047619047,0.07095238095238095,0.10142857142857142,0.14,0.09952380952380953,0.21142857142857144
11,0.21,0.11,0.1219047619047619,0.0719047619047619,0.07809523809523809,0.07714285714285714,0.10714285714285714,0.15523809523809523,0.11047619047619048,0.22952380952380952
12,0.22523809523809524,0.11666666666666667,0.12761904761904763,0.07761904761904762,0.08619047619047619,0.08476190476190476,0.11952380952380952,0.16952380952380952,0.1138095238095238,0.24904761904761905
13,0.23714285714285716,0.12333333333333334,0.13904761904761906,0.0880952380952381,0.09666666666666666,0.09333333333333334,0.1376190476190476,0.18523809523809523,0.13476190476190475,0.2680952380952381
14,0.2519047619047619,0.1319047619047619,0.15428571428571428,0.09476190476190476,0.10380952380952381,0.1019047619047619,0.13047619047619047,0.19952380952380952,0.13714285714285715,0.2876190476190476
15,0.26666666666666666,0.1523809523809524,0.15428571428571428,0.10333333333333333,0.10809523809523809,0.10904761904761905,0.14,0.21523809523809523,0.14238095238095239,0.30523809523809525
16,0.28095238095238095,0.1580952380952381,0.17142857142857143,0.10952380952380952,0.11476190476190476,0.11428571428571428,0.16047619047619047,0.2261904761904762,0.15904761904761905,0.32095238095238093
17,0.29523809523809524,0.1742857142857143,0.18428571428571427,0.11619047619047619,0.12714285714285714,0.1219047619047619,0.17047619047619048,0.23952380952380953,0.16142857142857142,0.3352380952380952
18,0.30952380952380953,0.1761904761904762,0.19380952380952382,0.12523809523809523,0.13285714285714287,0.12714285714285714,0.17238095238095238,0.2509523809523809,0.17095238095238094,0.35333333333333333
19,0.3252380952380952,0.18714285714285714,0.2061904761904762,0.13047619047619047,0.13857142857142857,0.13285714285714287,0.1895238095238095,0.2642857142857143,0.19142857142857142,0.37142857142857144
20,0.33666666666666667,0.2038095238095238,0.20809523809523808,0.13952380952380952,0.14809523809523809,0.1419047619047619,0.2019047619047619,0.27476190476190476,0.2123809523809524,0.38904761904761903
21,0.3495238095238095,0.21142857142857144,0.21714285714285714,0.1461904761904762,0.15571428571428572,0.14761904761904762,0.2180952380952381,0.2866666666666667,0.2180952380952381,0.4066666666666667
22,0.3638095238095238,0.22428571428571428,0.2280952380952381,0.15523809523809523,0.16285714285714287,0.15428571428571428,0.2261904761904762,0.29714285714285715,0.21047619047619048,0.42238095238095236
23,0.3761904761904762,0.22476190476190477,0.23809523809523808,0.16523809523809524,0.17238095238095238,0.1619047619047619,0.23333333333333334,0.30904761904761907,0.23238095238095238,0.43857142857142856
24,0.38904761904761903,0.24047619047619048,0.24095238095238095,0.17238095238095238,0.18095238095238095,0.16857142857142857,0.23523809523809525,0.32047619047619047,0.23095238095238096,0.45285714285714285
25,0.39904761904761904,0.25523809523809526,0.24952380952380954,0.18095238095238095,0.19095238095238096,0.17666666666666667,0.2542857142857143,0.32857142857142857,0.25476190476190474,0.4666666666666667
26,0.41,0.26095238095238094,0.27285714285714285,0.19047619047619047,0.1980952380952381,0.18,0.26666666666666666,0.34,0.25523809523809526,0.4828571428571429
27,0.4185714285714286,0.2742857142857143,0.27380952380952384,0.19666666666666666,0.20285714285714285,0.19,0.27904761904761904,0.3504761904761905,0.2638095238095238,0.4957142857142857
28,0.4280952380952381,0.27476190476190476,0.3,0.20904761904761904,0.20952380952380953,0.2,0.28714285714285714,0.3628571428571429,0.2842857142857143,0.5090476190476191
29,0.43857142857142856,0.28523809523809524,0.3038095238095238,0.21476190476190476,0.21666666666666667,0.20904761904761904,0.2923809523809524,0.3738095238095238,0.2776190476190476,0.5204761904761904
30,0.44904761904761903,0.2938095238095238,0.3028571428571429,0.22952380952380952,0.22476190476190477,0.21571428571428572,0.29619047619047617,0.38857142857142857,0.31285714285714283,0.5333333333333333
31,0.4552380952380952,0.2995238095238095,0.3142857142857143,0.23666666666666666,0.23047619047619047,0.2257142857142857,0.310952380952381,0.40095238095238095,0.32142857142857145,0.5452380952380952
32,0.4661904761904762,0.30666666666666664,0.32,0.24523809523809523,0.23809523809523808,0.23285714285714285,0.3280952380952381,0.4095238095238095,0.3238095238095238,0.5552380952380952
33,0.4766666666666667,0.32142857142857145,0.3395238095238095,0.25285714285714284,0.24571428571428572,0.24333333333333335,0.34714285714285714,0.4219047619047619,0.31952380952380954,0.569047619047619
34,0.48095238095238096,0.34904761904761905,0.34523809523809523,0.2633333333333333,0.2542857142857143,0.25047619047619046,0.33380952380952383,0.43142857142857144,0.3361904761904762,0.5828571428571429
35,0.48904761904761906,0.36857142857142855,0.3580952380952381,0.2704761904761905,0.2661904761904762,0.2557142857142857,0.33904761904761904,0.44095238095238093,0.3657142857142857,0.5952380952380952
36,0.4957142857142857,0.36333333333333334,0.35619047619047617,0.27904761904761904,0.2752380952380952,0.26571428571428574,0.3676190476190476,0.4471428571428571,0.37142857142857144,0.6109523809523809
37,0.5023809523809524,0.37,0.37714285714285717,0.2866666666666667,0.2823809523809524,0.27380952380952384,0.37476190476190474,0.4580952380952381,0.3676190476190476,0.6228571428571429
