,state,random,RNNTestcov,Stellarbscov,Stellarbtcov,testRNNsc,testRNNsc_cam,nc_ctm,nc_cam,my
0,0.0004692632566870014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004692632566870014
1,0.02346316283435007,0.009385265133740028,0.015954950727358048,0.0070389488503050214,0.005631159080244017,0.005161895823557016,0.010323791647114031,0.0,0.007977475363679024,0.023932426091037073
2,0.044110746128578134,0.017832003754106054,0.028625058657907085,0.011262318160488035,0.010793054903801032,0.012200844673862036,0.020647583294228063,0.0,0.015954950727358048,0.04786485218207415
3,0.06241201313937119,0.031909901454716096,0.04364148287189113,0.017362740497419052,0.017362740497419052,0.01923979352416706,0.03050211168465509,0.0009385265133740028,0.03050211168465509,0.0685124354763022
4,0.08118254340685124,0.04645706241201314,0.05678085405912717,0.025809479117785077,0.023932426091037073,0.025809479117785077,0.04082590333176912,0.0014077897700610043,0.03847958704833412,0.09056780854059127
5,0.0990145471609573,0.05021116846550915,0.0671046457062412,0.0323791647114031,0.03144063819802909,0.03050211168465509,0.04504927264195214,0.005161895823557016,0.04645706241201314,0.11262318160488034
6,0.11637728765837635,0.0680431722196152,0.08071328015016424,0.03707179727827311,0.038010323791647115,0.03754106053496011,0.06335053965274519,0.011731581417175035,0.05678085405912717,0.1342092914124824
7,0.1342092914124824,0.0666353824495542,0.09056780854059127,0.042702956358517126,0.04598779915532614,0.04364148287189113,0.061473486625997185,0.014077897700610043,0.06335053965274519,0.15626466447677148
8,0.14969497888315345,0.07179727827311122,0.0994838104176443,0.048803378695448145,0.05349601126231816,0.05302674800563116,0.08118254340685124,0.02111684655091506,0.07602064758329423,0.17597372125762553
9,0.1665884561238855,0.08962928202721727,0.10886907555138432,0.055373064289066166,0.061473486625997185,0.05865790708587518,0.08634443923040826,0.027686532144533083,0.09056780854059127,0.1970905678085406
10,0.18676677616142656,0.10464570624120131,0.11450023463162834,0.06241201313937119,0.0680431722196152,0.0661661191928672,0.10370717972782731,0.03566400750821211,0.09056780854059127,0.21633036133270764
11,0.20319099014547162,0.12106992022524636,0.12388549976536838,0.0689816987329892,0.07461285781323322,0.07038948850305021,0.11637728765837635,0.04364148287189113,0.10699202252463633,0.23603941811356172
12,0.22383857343969968,0.11403097137494134,0.1342092914124824,0.07602064758329423,0.08212106992022525,0.07602064758329423,0.11778507742843736,0.050680431722196155,0.11778507742843736,0.25480994838104176
13,0.2402627874237447,0.12388549976536838,0.14359455654622244,0.08165180666353825,0.08822149225715627,0.08305959643359925,0.14030971374941342,0.059596433599249175,0.12717034256217738,0.2693571093383388
14,0.25480994838104176,0.1374941342092914,0.15344908493664947,0.08869075551384327,0.09713749413420929,0.09009854528390428,0.1342092914124824,0.0675739089629282,0.14969497888315345,0.2876583763491319
15,0.2726419521351478,0.14875645236977944,0.1661191928671985,0.0985452839042703,0.10558423275457532,0.09666823087752228,0.13890192397935242,0.07320506804317221,0.15157203190990146,0.3040825903331769
16,0.2890661661191929,0.1628343500703895,0.17268887846081651,0.10605349601126232,0.11356170811825433,0.1027686532144533,0.1647114030971375,0.08071328015016424,0.15391834819333647,0.31769122477709993
17,0.3054903801032379,0.1698732989206945,0.18301267010793054,0.11450023463162834,0.11825434068512436,0.10652275926794932,0.1628343500703895,0.08493664946034725,0.1656499296105115,0.33552322853120603
18,0.31956827780384794,0.1694040356640075,0.1914594087282966,0.11872360394181136,0.12810886907555138,0.11121539183481934,0.17925856405443455,0.09244486156733928,0.16846550915063352,0.3538244955419991
19,0.332707648991084,0.19521351478179258,0.20272172688878462,0.12388549976536838,0.1379633974659784,0.11825434068512436,0.1914594087282966,0.1004223369310183,0.18535898639136555,0.3730642890661661
20,0.34584702017832003,0.19333646175504457,0.21867667761614265,0.1342092914124824,0.14500234631628345,0.12670107930549038,0.2060065696855936,0.10511496949788832,0.1975598310652276,0.38761145002346314
21,0.3599249178789301,0.2050680431722196,0.22102299389957766,0.14265603003284844,0.15391834819333647,0.1346785546691694,0.21304551853589865,0.11496949788831534,0.2013139371187236,0.4021586109807602
22,0.3725950258094791,0.21679962458939464,0.2351008916001877,0.15110276865321445,0.1628343500703895,0.14312529328953544,0.2318160488033787,0.12153918348193336,0.22055373064289066,0.41670577193805725
23,0.38244955419990617,0.22946973251994368,0.24777099953073675,0.15861098076020647,0.17315814171750352,0.15016424213984045,0.23697794462693572,0.12810886907555138,0.2318160488033787,0.4350070389488503
24,0.3932426091037072,0.22430783669638668,0.25011731581417174,0.1651806663538245,0.18019709056780855,0.15720319099014546,0.24964805255748476,0.1346785546691694,0.25293289535429375,0.4523697794462694
25,0.3998122946973252,0.24870952604411076,0.25340215861098075,0.17456593148756452,0.18817456593148757,0.16142656030032848,0.2571562646644768,0.14124824026278743,0.25387142186766776,0.4655091506335054
26,0.4087282965743782,0.25340215861098075,0.2660722665415298,0.18395119662130455,0.1970905678085406,0.16799624589394652,0.2702956358517128,0.14828718911309244,0.2571562646644768,0.48240262787423743
27,0.41764429845143125,0.2698263725950258,0.2890661661191929,0.19521351478179258,0.20835288596902862,0.17644298451431253,0.2641952135147818,0.15814171750351946,0.2656030032848428,0.4983575786015955
28,0.4237447207883623,0.2961051149694979,0.2965743782261849,0.2045987799155326,0.21351478179258565,0.18395119662130455,0.28155795401220085,0.1665884561238855,0.28155795401220085,0.5114969497888315
29,0.43172219615204127,0.2862505865790709,0.30830595964335994,0.21304551853589865,0.22149225715626467,0.19052088221492258,0.29094321914594085,0.17362740497419052,0.2895354293758799,0.5279211637728766
30,0.4378226184889723,0.2989206945096199,0.32097606757390895,0.21961520412951666,0.22993899577663068,0.19615204129516658,0.29375879868606286,0.17972782731112155,0.29094321914594085,0.5410605349601126
31,0.44767714687939936,0.2904739558892539,0.32473017362740497,0.22946973251994368,0.2388549976536837,0.2041295166588456,0.29563585171281087,0.18770530267480057,0.31675269826372593,0.5541999061473487
