,dis_w10,dis_w20,dis_w50,state_w10,state_w20,state_w50,random10,random20,random50,RNNTestcov10,RNNTestcov20,RNNTestcov50,Stellarbscov10,Stellarbscov20,Stellarbscov50,Stellarbtcov10,Stellarbtcov20,Stellarbtcov50,testRNNsc10,testRNNsc20,testRNNsc50,testRNNsc_cam10,testRNNsc_cam20,testRNNsc_cam50,nc_ctm10,nc_ctm20,nc_ctm50,nc_cam10,nc_cam20,nc_cam50
10,0.77,0.6916666666666667,0.5286666666666666,0.6416666666666667,0.6016666666666667,0.4136666666666667,0.3416666666666667,0.355,0.36566666666666664,0.42,0.3933333333333333,0.3616666666666667,0.24333333333333335,0.26416666666666666,0.301,0.2633333333333333,0.2816666666666667,0.30566666666666664,0.23,0.23,0.25833333333333336,0.3383333333333333,0.34,0.35633333333333334,0.12,0.185,0.26566666666666666,0.3466666666666667,0.355,0.3596666666666667
11,0.7716666666666666,0.7025,0.5396666666666666,0.6966666666666667,0.6316666666666667,0.422,0.36666666666666664,0.3566666666666667,0.362,0.41333333333333333,0.37666666666666665,0.367,0.22333333333333333,0.24583333333333332,0.30133333333333334,0.23666666666666666,0.26916666666666667,0.30733333333333335,0.21666666666666667,0.22083333333333333,0.272,0.38333333333333336,0.3575,0.354,0.14,0.21833333333333332,0.27166666666666667,0.345,0.3575,0.379
12,0.7783333333333333,0.6883333333333334,0.5206666666666667,0.6733333333333333,0.5991666666666666,0.4086666666666667,0.3516666666666667,0.3616666666666667,0.357,0.44166666666666665,0.38916666666666666,0.36733333333333335,0.24333333333333335,0.26916666666666667,0.2926666666666667,0.25666666666666665,0.27416666666666667,0.307,0.21333333333333335,0.23333333333333334,0.26366666666666666,0.355,0.36083333333333334,0.352,0.14833333333333334,0.20083333333333334,0.2653333333333333,0.3883333333333333,0.37583333333333335,0.354
13,0.765,0.6933333333333334,0.5213333333333333,0.6766666666666666,0.6333333333333333,0.4186666666666667,0.35333333333333333,0.35083333333333333,0.358,0.43333333333333335,0.39166666666666666,0.365,0.21166666666666667,0.25333333333333335,0.30133333333333334,0.22833333333333333,0.25166666666666665,0.30033333333333334,0.20666666666666667,0.23166666666666666,0.26166666666666666,0.3983333333333333,0.3491666666666667,0.355,0.13666666666666666,0.18833333333333332,0.26066666666666666,0.37166666666666665,0.3625,0.3443333333333333
14,0.7483333333333333,0.69,0.5283333333333333,0.6533333333333333,0.6066666666666667,0.4156666666666667,0.39166666666666666,0.36833333333333335,0.359,0.44333333333333336,0.37416666666666665,0.3556666666666667,0.24333333333333335,0.2658333333333333,0.286,0.2633333333333333,0.2608333333333333,0.2916666666666667,0.24,0.24583333333333332,0.25233333333333335,0.3416666666666667,0.36666666666666664,0.35333333333333333,0.13,0.20083333333333334,0.2683333333333333,0.345,0.36083333333333334,0.345
15,0.7683333333333333,0.6883333333333334,0.523,0.6633333333333333,0.6141666666666666,0.409,0.3516666666666667,0.33916666666666667,0.36133333333333334,0.4066666666666667,0.3825,0.36733333333333335,0.22166666666666668,0.23833333333333334,0.2946666666666667,0.24166666666666667,0.2575,0.3,0.235,0.225,0.25266666666666665,0.3516666666666667,0.36,0.364,0.12666666666666668,0.18666666666666668,0.262,0.38,0.34833333333333333,0.35333333333333333
16,0.77,0.6866666666666666,0.5223333333333333,0.6516666666666666,0.6041666666666666,0.4003333333333333,0.35,0.3425,0.3546666666666667,0.42,0.3908333333333333,0.36533333333333334,0.23,0.2425,0.28933333333333333,0.23,0.2608333333333333,0.292,0.23333333333333334,0.24,0.263,0.40166666666666667,0.37833333333333335,0.3546666666666667,0.155,0.20583333333333334,0.272,0.365,0.3458333333333333,0.35533333333333333
17,0.7766666666666666,0.7033333333333334,0.5366666666666666,0.6833333333333333,0.6325,0.428,0.37833333333333335,0.35333333333333333,0.36433333333333334,0.4083333333333333,0.38,0.36966666666666664,0.24833333333333332,0.26416666666666666,0.3016666666666667,0.28,0.2833333333333333,0.31233333333333335,0.215,0.23583333333333334,0.26366666666666666,0.3516666666666667,0.365,0.36466666666666664,0.13833333333333334,0.20333333333333334,0.27166666666666667,0.37833333333333335,0.3566666666666667,0.35933333333333334
18,0.765,0.6875,0.523,0.6616666666666666,0.6208333333333333,0.419,0.36666666666666664,0.35583333333333333,0.3596666666666667,0.43666666666666665,0.3933333333333333,0.36933333333333335,0.21666666666666667,0.24,0.29533333333333334,0.23333333333333334,0.25833333333333336,0.30133333333333334,0.22833333333333333,0.23,0.262,0.36666666666666664,0.3575,0.3556666666666667,0.125,0.18083333333333335,0.26166666666666666,0.3383333333333333,0.3616666666666667,0.3596666666666667
19,0.7533333333333333,0.6833333333333333,0.5176666666666667,0.655,0.5941666666666666,0.402,0.33666666666666667,0.3466666666666667,0.3576666666666667,0.4,0.36666666666666664,0.3536666666666667,0.22833333333333333,0.24583333333333332,0.294,0.23666666666666666,0.2575,0.2896666666666667,0.22333333333333333,0.23333333333333334,0.25533333333333336,0.3283333333333333,0.365,0.3586666666666667,0.12166666666666667,0.19333333333333333,0.26366666666666666,0.325,0.35333333333333333,0.3476666666666667
20,0.755,0.6791666666666667,0.519,0.6316666666666667,0.5966666666666667,0.4023333333333333,0.355,0.35083333333333333,0.35533333333333333,0.4,0.36,0.349,0.21333333333333335,0.24583333333333332,0.292,0.26,0.2683333333333333,0.30233333333333334,0.22166666666666668,0.24083333333333334,0.24966666666666668,0.36666666666666664,0.355,0.35833333333333334,0.14666666666666667,0.19583333333333333,0.266,0.3433333333333333,0.355,0.3506666666666667
